t,roll,pitch,yaw
1717604566.7807653,1.458942396703019,0.0199101727922107,-3.140730803242009
1717604566.7986314,1.4598408238243272,0.02314491012706079,-3.1412093425451983
1717604566.7990966,1.4605714904066702,0.026718495564241763,3.1414338853482775
1717604566.8180363,1.4611856017003904,0.030451303817851445,3.1410010641051054
1717604566.852675,1.4625236840695417,0.03782024797725947,3.1406777606408824
1717604566.8586838,1.4630929432078843,0.040403111230866796,3.1406222060090982
1717604566.8766582,1.4636035973836485,0.04256242386337843,3.140622672825473
1717604566.8947434,1.4639650990105115,0.044276570135437086,3.140519480165085
1717604566.906725,1.4641208046442036,0.0455368169714929,3.1402967240137993
1717604566.907138,1.4641064541320465,0.04690187394829653,3.139848711725999
1717604566.9307106,1.4639438457639353,0.04833255258893038,3.139127486431983
1717604566.949743,1.463712912395144,0.04523742562443816,3.1384373040285762
1717604566.9546766,1.4635224698771652,0.04192844983979228,3.1389275967551615
1717604566.9607067,1.463496578393072,0.038904349561005545,3.1394213042347934
1717604566.9849288,1.4636597794727688,0.0359977873744098,3.1395693705220906
1717604566.9966638,1.4639267113547654,0.032871750980165856,3.1391507579636517
1717604566.9970984,1.4641939323331847,0.02972221515170866,3.1382718387146884
1717604567.0089643,1.464356540826872,0.027041084172120273,3.137381031433486
1717604567.0329006,1.4644451699885614,0.02452745529385272,3.1367668003751814
1717604567.0508072,1.464536006801428,0.022107886803451316,3.1368825251921932
1717604567.06272,1.4647747471327455,0.020399195473215382,3.138137268565222
1717604567.068836,1.4653196713747119,0.019287448347559202,3.1404044027248146
1717604567.104742,1.4669527703605403,0.01680473852126066,-3.1375382275395807
1717604567.105162,1.467774168510906,0.01411499050723699,-3.1367967355968225
1717604567.128764,1.4684140341914576,0.013411779305552719,-3.139246661521436
1717604567.1346693,1.4689829113084003,0.013076584462408149,3.1412034662547317
1717604567.158777,1.4693773745554741,0.013396254713454517,3.138293802473086
1717604567.1647494,1.4695276371468546,0.013940306455318036,3.1356609047780033
1717604567.182676,1.4694635433905214,0.015041145629265874,3.1331123781702432
1717604567.1946697,1.4692931984355828,0.0168747802127241,3.130953153933449
1717604567.200737,1.4691697475312486,0.018303107918301992,3.1329926503888976
1717604567.2069917,1.4691175016857538,0.017235160784794187,3.135251309209896
1717604567.23677,1.4691857939730195,0.01527644104463834,3.1369775297335587
1717604567.2486598,1.4693499227645195,0.012974672567170895,3.1382346111424857
1717604567.2546868,1.4695354397424052,0.010311753505873168,3.1381172635803596
1717604567.26103,1.4697051540177652,0.007815240957625817,3.137148135817754
1717604567.2850611,1.4698374453120968,0.005429061811412222,3.1361202802444663
1717604567.3027806,1.4699465338213495,0.0031302859408904845,3.135352665062703
1717604567.3265915,1.4703538492963693,-0.002393403144669247,3.1356433586382972
1717604567.3453104,1.4705631410847957,-0.0022938140239504366,3.1379276676266232
1717604567.3567774,1.4708760823645068,-0.0002655621861986348,3.1400852024687045
1717604567.362674,1.4712203337831309,0.002134168717076279,3.1387257586343162
1717604567.380699,1.4715321899975553,0.00263212602509694,3.136333071329776
1717604567.4045575,1.4718075705265885,0.0027392778943066795,3.1334453563408373
1717604567.4050124,1.4720227183904535,0.0029180193579217435,3.130823725327308
1717604567.41115,1.4722583964283424,0.005311438516769189,3.130512656705809
1717604567.434832,1.4725537517379395,0.007918075741645561,3.1296069941751847
1717604567.44671,1.4727961476458682,0.009475758387399542,3.1276281235456973
1717604567.4586415,1.473008909799218,0.010394429337201985,3.1252843650441204
1717604567.4646108,1.4732205256075654,0.007772252266293705,3.125584733650912
1717604567.4888322,1.473448358391632,0.010193480519909906,3.1249181371094896
1717604567.5066524,1.4736692738492363,0.011405629635907374,3.1269588334570817
